世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-03-16 08:57,我玩游戏超强哒,KU_Gi0-qiem,冰箱,怪物肉,monstermeat,3
安全世界,2022-03-16 08:57,我玩游戏超强哒,KU_Gi0-qiem,冰箱,腐烂物,spoiled_food,-2
安全世界,2022-03-16 09:12,我玩游戏超强哒,KU_Gi0-qiem,冰箱,怪物肉,monstermeat,-3
安全世界,2022-03-16 18:57,sheepish,KU_qCOtohkk,箱子,蝙蝠棒,batbat,-1
安全世界,2022-03-16 18:58,sheepish,KU_qCOtohkk,箱子,骨头头盔,skeletonhat,-1
安全世界,2022-03-16 19:08,Comet Sept.,KU_a3ZJpzQo,龙鳞宝箱,时间碎片,pocketwatch_parts,-20
安全世界,2022-03-16 19:08,Comet Sept.,KU_a3ZJpzQo,龙鳞宝箱,时间碎片,pocketwatch_parts,12
安全世界,2022-03-16 19:45,Comet Sept.,KU_a3ZJpzQo,箱子,金色腰带,pig_token,-1
安全世界,2022-03-16 20:38,小丢呀,KU_A0x_UFtC,冰箱,烤大肉,cookedmeat,10
安全世界,2022-03-16 20:38,小丢呀,KU_A0x_UFtC,箱子,触手皮,tentaclespots,4
安全世界,2022-03-16 20:38,小丢呀,KU_A0x_UFtC,箱子,触手皮,tentaclespots,-4
安全世界,2022-03-16 20:38,小丢呀,KU_A0x_UFtC,龙鳞宝箱,锤子,hammer,1
安全世界,2022-03-16 20:38,小丢呀,KU_A0x_UFtC,箱子,木板,boards,4
安全世界,2022-03-16 20:39,小丢呀,KU_A0x_UFtC,箱子,荧光果,lightbulb,5
安全世界,2022-03-16 20:39,小丢呀,KU_A0x_UFtC,箱子,荧光果,lightbulb,-5
安全世界,2022-03-16 20:39,小丢呀,KU_A0x_UFtC,箱子,捕虫网,bugnet,-1
安全世界,2022-03-16 20:39,小丢呀,KU_A0x_UFtC,龙鳞宝箱,捕虫网,bugnet,1
安全世界,2022-03-16 20:39,小丢呀,KU_A0x_UFtC,箱子,荧光果,lightbulb,5
安全世界,2022-03-16 20:39,小丢呀,KU_A0x_UFtC,箱子,唤星者魔杖,yellowstaff,1
安全世界,2022-03-16 20:39,小丢呀,KU_A0x_UFtC,箱子,唤星者魔杖,yellowstaff,1
