世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-10-30 11:12,祎翟,KU_MAFS6Jh3,箱子,腐烂物,spoiled_food,-3
安全世界,2021-10-30 11:12,祎翟,KU_MAFS6Jh3,箱子,粪肥,poop,-20
安全世界,2021-10-30 14:29,Mn.DAyer,KU_CdncAZp4,龙鳞宝箱,木炭,charcoal,-39
安全世界,2021-10-30 14:29,Mn.DAyer,KU_CdncAZp4,龙鳞宝箱,木炭,charcoal,39
安全世界,2021-10-30 14:29,Mn.DAyer,KU_CdncAZp4,龙鳞宝箱,木炭,charcoal,-39
安全世界,2021-10-30 14:29,Mn.DAyer,KU_CdncAZp4,龙鳞宝箱,木炭,charcoal,1
安全世界,2021-10-30 14:40,Magic.小柚子,KU_bALbfb-T,箱子,暖石,heatrock,1
安全世界,2021-10-30 14:40,Magic.小柚子,KU_bALbfb-T,箱子,暖石,heatrock,-1
安全世界,2021-10-30 16:13,gallery,KU_imqpd126,箱子,黑色羽毛,feather_crow,4
安全世界,2021-10-30 16:13,gallery,KU_imqpd126,箱子,蓝图,blueprint,-1
安全世界,2021-10-30 17:23,我是qq,KU_vCuBTOFZ,冰箱,暖石,heatrock,1
安全世界,2021-10-30 17:23,我是qq,KU_vCuBTOFZ,冰箱,暖石,heatrock,-1
安全世界,2021-10-30 17:35,我是qq,KU_vCuBTOFZ,冰箱,暖石,heatrock,1
安全世界,2021-10-30 17:36,我是qq,KU_vCuBTOFZ,冰箱,暖石,heatrock,-1
安全世界,2021-10-30 19:36,Null,KU_5qcuUUTF,龙鳞宝箱,石果,rock_avocado_fruit,-19
安全世界,2021-10-30 20:59,心醇气和,KU_HQp7BD3c,箱子,捕虫网,bugnet,1
安全世界,2021-10-30 21:02,心醇气和,KU_HQp7BD3c,箱子,粪肥,poop,3
安全世界,2021-10-30 21:02,心醇气和,KU_HQp7BD3c,箱子,粪肥,poop,-3
安全世界,2021-10-30 21:02,心醇气和,KU_HQp7BD3c,箱子,粪肥,poop,3
安全世界,2021-10-30 21:04,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,1
安全世界,2021-10-30 21:04,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,-1
安全世界,2021-10-30 21:04,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,-1
安全世界,2021-10-30 21:07,心醇气和,KU_HQp7BD3c,箱子,黄金鹤嘴锄,goldenpickaxe,1
安全世界,2021-10-30 21:07,心醇气和,KU_HQp7BD3c,箱子,石头,rocks,7
安全世界,2021-10-30 21:13,心醇气和,KU_HQp7BD3c,箱子,捕虫网,bugnet,-1
安全世界,2021-10-30 21:13,心醇气和,KU_HQp7BD3c,箱子,黄金鹤嘴锄,goldenpickaxe,-1
安全世界,2021-10-30 21:13,心醇气和,KU_HQp7BD3c,箱子,石头,rocks,-7
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,捕虫网,bugnet,1
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,石墙,wall_stone_item,-7
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,石墙,wall_stone_item,7
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,犬牙,houndstooth,-39
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,捕虫网,bugnet,-1
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,犬牙,houndstooth,39
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,捕虫网,bugnet,1
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,捕虫网,bugnet,-1
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,黑色羽毛,feather_crow,-4
安全世界,2021-10-30 21:14,心醇气和,KU_HQp7BD3c,箱子,黑色羽毛,feather_crow,4
安全世界,2021-10-30 21:16,心醇气和,KU_HQp7BD3c,箱子,蓝图,blueprint,-1
安全世界,2021-10-30 21:16,心醇气和,KU_HQp7BD3c,箱子,蓝图,blueprint,1
安全世界,2021-10-30 21:16,心醇气和,KU_HQp7BD3c,箱子,蓝图,blueprint,-1
安全世界,2021-10-30 21:16,心醇气和,KU_HQp7BD3c,箱子,蓝图,blueprint,1
安全世界,2021-10-30 21:16,心醇气和,KU_HQp7BD3c,箱子,骨头碎片,boneshard,-8
安全世界,2021-10-30 21:16,心醇气和,KU_HQp7BD3c,箱子,捕虫网,bugnet,1
安全世界,2021-10-30 21:17,心醇气和,KU_HQp7BD3c,箱子,火炬,torch,-1
安全世界,2021-10-30 21:17,心醇气和,KU_HQp7BD3c,箱子,火炬,torch,1
