世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-09-28 11:26,黢黑,KU_MAFS6p_H,龙鳞宝箱,蜂刺,stinger,-1
安全世界,2021-09-28 11:26,黢黑,KU_MAFS6p_H,龙鳞宝箱,蜂刺,stinger,1
安全世界,2021-09-28 11:40,Coup de grace,KU_MNi18str,箱子,捆绑包装,bundlewrap,6
安全世界,2021-09-28 11:40,Coup de grace,KU_MNi18str,箱子,采下的草,cutgrass,28
安全世界,2021-09-28 11:40,Coup de grace,KU_MNi18str,箱子,蜡纸,waxpaper,-4
安全世界,2021-09-28 11:40,Coup de grace,KU_MNi18str,箱子,蜡纸,waxpaper,4
安全世界,2021-09-28 11:40,Coup de grace,KU_MNi18str,箱子,蜡纸,waxpaper,-4
安全世界,2021-09-28 11:40,Coup de grace,KU_MNi18str,箱子,捆绑包装,bundlewrap,-6
安全世界,2021-09-28 11:41,Coup de grace,KU_MNi18str,箱子,乌鸦,crow,-1
安全世界,2021-09-28 11:41,Coup de grace,KU_MNi18str,箱子,蜂刺,stinger,-22
安全世界,2021-09-28 11:41,Coup de grace,KU_MNi18str,箱子,蜂刺,stinger,22
安全世界,2021-09-28 16:44,Speechless sz,KU_zpnid8Dp,箱子,火炬,torch,1
安全世界,2021-09-28 17:27,_,KU_84Tfuv1X,箱子,石墙,wall_stone_item,4
安全世界,2021-09-28 17:30,快乐的小公鸡,KU_yhCQZL9t,龙鳞宝箱,木炭,charcoal,10
安全世界,2021-09-28 17:30,快乐的小公鸡,KU_yhCQZL9t,龙鳞宝箱,石墙,wall_stone_item,2
安全世界,2021-09-28 17:34,_,KU_84Tfuv1X,箱子,蓝宝石,bluegem,3
安全世界,2021-09-28 17:34,_,KU_84Tfuv1X,箱子,蓝宝石,bluegem,3
安全世界,2021-09-28 17:35,快乐的小公鸡,KU_yhCQZL9t,龙鳞宝箱,猪皮,pigskin,1
安全世界,2021-09-28 17:35,_,KU_84Tfuv1X,箱子,猪皮,pigskin,16
安全世界,2021-09-28 17:40,_,KU_84Tfuv1X,箱子,猪皮,pigskin,-16
安全世界,2021-09-28 17:40,_,KU_84Tfuv1X,箱子,猪皮,pigskin,1
安全世界,2021-09-28 17:40,_,KU_84Tfuv1X,箱子,猪皮,pigskin,15
安全世界,2021-09-28 17:40,_,KU_84Tfuv1X,箱子,猪皮,pigskin,-1
安全世界,2021-09-28 18:28,心醇气和,KU_HQp7BD3c,龙鳞宝箱,黄金园艺锄,golden_farm_hoe,1
安全世界,2021-09-28 18:32,心醇气和,KU_HQp7BD3c,箱子,木头,log,-20
安全世界,2021-09-28 18:32,心醇气和,KU_HQp7BD3c,箱子,木头,log,4
安全世界,2021-09-28 18:32,心醇气和,KU_HQp7BD3c,箱子,木头,log,-9
安全世界,2021-09-28 18:36,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-09-28 18:36,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-09-28 18:52,心醇气和,KU_HQp7BD3c,箱子,石头,rocks,-12
安全世界,2021-09-28 18:53,心醇气和,KU_HQp7BD3c,箱子,石头,rocks,9
安全世界,2021-09-28 18:53,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-19
安全世界,2021-09-28 18:53,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,13
安全世界,2021-09-28 23:07,Mokita,KU_7A4ESdZn,冰箱,暖石,heatrock,1
安全世界,2021-09-28 23:08,Mokita,KU_7A4ESdZn,冰箱,暖石,heatrock,-1
宜居世界,2021-09-28 07:16,豚,KU_j3OZIe9E,龙鳞宝箱,腐烂物,spoiled_food,-40
宜居世界,2021-09-28 07:16,豚,KU_j3OZIe9E,龙鳞宝箱,腐烂物,spoiled_food,-40
宜居世界,2021-09-28 07:17,豚,KU_j3OZIe9E,龙鳞宝箱,腐烂物,spoiled_food,4
宜居世界,2021-09-28 09:26,GianSoarcir,KU_j_aPg6qR,龙鳞宝箱,暖石,heatrock,-1
宜居世界,2021-09-28 09:33,GianSoarcir,KU_j_aPg6qR,龙鳞宝箱,暖石,heatrock,1
宜居世界,2021-09-28 10:12,千层与套路,KU_0vPtVpg3,龙鳞宝箱,暖石,heatrock,1
宜居世界,2021-09-28 10:18,千层与套路,KU_0vPtVpg3,龙鳞宝箱,暖石,heatrock,1
宜居世界,2021-09-28 12:15,蓝莓,KU_UnXy3ua0,冰箱,暖石,heatrock,1
宜居世界,2021-09-28 12:15,千层与套路,KU_0vPtVpg3,冰箱,暖石,heatrock,-1
宜居世界,2021-09-28 12:17,owla,KU_gJMD-vKv,龙鳞宝箱,腐烂物,spoiled_food,-19
宜居世界,2021-09-28 12:19,千层与套路,KU_0vPtVpg3,冰箱,暖石,heatrock,1
宜居世界,2021-09-28 12:19,千层与套路,KU_0vPtVpg3,冰箱,暖石,heatrock,-1
宜居世界,2021-09-28 12:20,千层与套路,KU_0vPtVpg3,冰箱,暖石,heatrock,-1
宜居世界,2021-09-28 12:20,千层与套路,KU_0vPtVpg3,冰箱,暖石,heatrock,1
宜居世界,2021-09-28 12:25,千层与套路,KU_0vPtVpg3,冰箱,暖石,heatrock,1
宜居世界,2021-09-28 12:30,owla,KU_gJMD-vKv,龙鳞宝箱,木炭,charcoal,-9
宜居世界,2021-09-28 12:40,owla,KU_gJMD-vKv,龙鳞宝箱,腐烂物,spoiled_food,-32
宜居世界,2021-09-28 12:42,owla,KU_gJMD-vKv,冰箱,暖石,heatrock,1
