世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-12-13 10:07,全员“饿”人,KU_MAFS58c6,龙鳞宝箱,粪肥,poop,-2
安全世界,2021-12-13 10:07,全员“饿”人,KU_MAFS58c6,龙鳞宝箱,粪肥,poop,2
安全世界,2021-12-13 10:07,全员“饿”人,KU_MAFS58c6,龙鳞宝箱,粪肥,poop,-2
安全世界,2021-12-13 10:17,全员“饿”人,KU_MAFS58c6,龙鳞宝箱,锤子,hammer,-1
安全世界,2021-12-13 10:17,全员“饿”人,KU_MAFS58c6,龙鳞宝箱,锤子,hammer,1
安全世界,2021-12-13 10:17,全员“饿”人,KU_MAFS58c6,蘑菇灯,圣诞灯,winter_ornament_light3,-1
安全世界,2021-12-13 10:17,全员“饿”人,KU_MAFS58c6,蘑菇灯,圣诞灯,winter_ornament_light3,1
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,20
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,20
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,20
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,20
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,15
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,蛙腿,froglegs,40
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,20
安全世界,2021-12-13 14:00,咕噜噜噜,KU_6BuRQOhR,箱子,蛙腿,froglegs,40
安全世界,2021-12-13 14:08,悲傷的人偶,KU_osFM6h88,箱子,腐烂物,spoiled_food,-40
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,-20
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,-20
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,-20
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,-20
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,-20
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,蛙腿,froglegs,-40
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,蛙腿,froglegs,-40
安全世界,2021-12-13 14:09,咕噜噜噜,KU_6BuRQOhR,箱子,小鱼块,fishmeat_small,-15
安全世界,2021-12-13 14:09,悲傷的人偶,KU_osFM6h88,箱子,腐烂物,spoiled_food,9
安全世界,2021-12-13 14:36,全员“饿”人,KU_MAFS58c6,冰箱,暖石,heatrock,1
安全世界,2021-12-13 14:36,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,1
安全世界,2021-12-13 14:36,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,1
安全世界,2021-12-13 14:36,咕噜噜噜,KU_6BuRQOhR,冰箱,腐烂物,spoiled_food,-21
安全世界,2021-12-13 14:36,咕噜噜噜,KU_6BuRQOhR,冰箱,腐烂物,spoiled_food,-27
安全世界,2021-12-13 14:36,咕噜噜噜,KU_6BuRQOhR,冰箱,腐烂物,spoiled_food,26
安全世界,2021-12-13 14:40,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,-1
安全世界,2021-12-13 14:41,咕噜噜噜,KU_6BuRQOhR,冰箱,腐烂物,spoiled_food,-26
安全世界,2021-12-13 14:42,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,1
安全世界,2021-12-13 14:42,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,-1
安全世界,2021-12-13 14:46,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,-1
安全世界,2021-12-13 14:46,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,1
安全世界,2021-12-13 14:46,咕噜噜噜,KU_6BuRQOhR,冰箱,浆果,berries,4
安全世界,2021-12-13 14:50,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,1
安全世界,2021-12-13 14:50,咕噜噜噜,KU_6BuRQOhR,冰箱,暖石,heatrock,-1
安全世界,2021-12-13 14:50,咕噜噜噜,KU_6BuRQOhR,冰箱,浆果,berries,-4
