世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-05-19 12:16,Such as the wind to,KU_6uFGuIwY,箱子,化石碎片,fossil_piece,-3
安全世界,2022-05-19 12:16,Such as the wind to,KU_6uFGuIwY,箱子,化石碎片,fossil_piece,3
安全世界,2022-05-19 12:16,Such as the wind to,KU_6uFGuIwY,箱子,化石碎片,fossil_piece,-3
宜居世界,2022-05-19 00:03,挺sir,KU_uGVY9tqI,冰箱,暖石,heatrock,1
宜居世界,2022-05-19 00:03,挺sir,KU_uGVY9tqI,冰箱,暖石,heatrock,-1
宜居世界,2022-05-19 01:18,小宝鸽,KU_VSloxXYc,龙鳞宝箱,地图卷轴,mapscroll,-1
宜居世界,2022-05-19 01:34,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-19 01:35,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-19 01:45,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-19 01:45,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-19 01:46,小宝鸽,KU_VSloxXYc,龙鳞宝箱,石果,rock_avocado_fruit,2
宜居世界,2022-05-19 02:00,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-19 02:00,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-19 02:04,小宝鸽,KU_VSloxXYc,龙鳞宝箱,蜂王冠,hivehat,-1
宜居世界,2022-05-19 02:05,小宝鸽,KU_VSloxXYc,龙鳞宝箱,暗夜剑,nightsword,-1
宜居世界,2022-05-19 02:05,小宝鸽,KU_VSloxXYc,龙鳞宝箱,暗夜剑,nightsword,1
宜居世界,2022-05-19 02:09,小宝鸽,KU_VSloxXYc,箱子,清洁扫把,reskin_tool,-1
宜居世界,2022-05-19 02:09,小宝鸽,KU_VSloxXYc,箱子,清洁扫把,reskin_tool,1
