世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-05-06 12:06,3615,KU_sJttOeUJ,龙鳞宝箱,化石碎片,fossil_piece,-6
安全世界,2022-05-06 12:06,3615,KU_sJttOeUJ,龙鳞宝箱,化石碎片,fossil_piece,5
安全世界,2022-05-06 14:12,老五,KU_oGt2RwCi,龙鳞宝箱,锤子,hammer,1
宜居世界,2022-05-06 01:15,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,1
宜居世界,2022-05-06 01:15,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,-1
宜居世界,2022-05-06 01:15,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,1
宜居世界,2022-05-06 01:15,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,-1
宜居世界,2022-05-06 01:15,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,-1
宜居世界,2022-05-06 01:15,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,1
宜居世界,2022-05-06 01:15,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,1
宜居世界,2022-05-06 01:31,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 01:45,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,-1
宜居世界,2022-05-06 01:45,顾巧儿,KU_Qvt-jJ7c,冰箱,暖石,heatrock,-1
宜居世界,2022-05-06 01:51,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 01:52,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 02:08,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:03,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:03,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:03,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:03,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:06,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:06,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:08,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:09,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:18,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:18,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:18,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:18,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:20,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:20,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:22,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:22,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:22,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:22,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-05-06 09:22,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:22,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-05-06 09:26,轶时,KU_HLLJ0d07,龙鳞宝箱,溯源表,pocketwatch_recall,-1
