世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-11-05 08:55,心醇气和,KU_HQp7BD3c,箱子,幸运黄金,lucky_goldnugget,1
安全世界,2021-11-05 08:57,心醇气和,KU_HQp7BD3c,箱子,幸运黄金,lucky_goldnugget,-1
安全世界,2021-11-05 09:04,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-20
安全世界,2021-11-05 09:05,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,14
安全世界,2021-11-05 09:08,心醇气和,KU_HQp7BD3c,箱子,幸运黄金,lucky_goldnugget,1
安全世界,2021-11-05 09:08,心醇气和,KU_HQp7BD3c,箱子,幸运黄金,lucky_goldnugget,-1
安全世界,2021-11-05 09:08,心醇气和,KU_HQp7BD3c,箱子,幸运黄金,lucky_goldnugget,1
安全世界,2021-11-05 09:26,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,-1
安全世界,2021-11-05 09:34,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,1
安全世界,2021-11-05 09:41,心醇气和,KU_HQp7BD3c,箱子,采下的草,cutgrass,-2
安全世界,2021-11-05 09:52,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-12
安全世界,2021-11-05 09:52,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,8
安全世界,2021-11-05 10:49,Null,KU_5qcuUUTF,冰箱,怪物肉,monstermeat,1
安全世界,2021-11-05 10:49,Null,KU_5qcuUUTF,冰箱,火腿棒,hambat,1
安全世界,2021-11-05 10:53,Null,KU_5qcuUUTF,冰箱,火腿棒,hambat,-1
安全世界,2021-11-05 12:21,D·W,KU_i91ylYpr,龙鳞宝箱,月岩,moonrocknugget,-17
安全世界,2021-11-05 12:21,D·W,KU_i91ylYpr,龙鳞宝箱,月岩,moonrocknugget,17
安全世界,2021-11-05 12:21,D·W,KU_i91ylYpr,龙鳞宝箱,触手尖刺,tentaclespike,-1
安全世界,2021-11-05 12:21,D·W,KU_i91ylYpr,龙鳞宝箱,触手尖刺,tentaclespike,1
