世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-10-31 00:02,永火,KU_isJsSfBV,箱子,蓝宝石,bluegem,1
安全世界,2021-10-31 00:02,永火,KU_isJsSfBV,箱子,蓝宝石,bluegem,1
安全世界,2021-10-31 00:51,永火,KU_isJsSfBV,箱子,蓝宝石,bluegem,-1
安全世界,2021-10-31 00:54,永火,KU_isJsSfBV,箱子,蓝宝石,bluegem,1
安全世界,2021-10-31 02:01,11。,KU_h6R-IYA-,冰箱,暖石,heatrock,1
安全世界,2021-10-31 02:02,11。,KU_h6R-IYA-,冰箱,暖石,heatrock,-1
安全世界,2021-10-31 02:02,11。,KU_h6R-IYA-,冰箱,暖石,heatrock,-1
安全世界,2021-10-31 08:09,祎翟,KU_MAFS6Jh3,龙鳞宝箱,触手尖刺,tentaclespike,-1
安全世界,2021-10-31 08:10,祎翟,KU_MAFS6Jh3,龙鳞宝箱,触手尖刺,tentaclespike,1
安全世界,2021-10-31 08:10,祎翟,KU_MAFS6Jh3,龙鳞宝箱,唤星者魔杖,yellowstaff,-1
安全世界,2021-10-31 08:10,祎翟,KU_MAFS6Jh3,龙鳞宝箱,月岩,moonrocknugget,-3
安全世界,2021-10-31 08:10,祎翟,KU_MAFS6Jh3,龙鳞宝箱,唤星者魔杖,yellowstaff,1
安全世界,2021-10-31 08:10,祎翟,KU_MAFS6Jh3,龙鳞宝箱,月岩,moonrocknugget,2
安全世界,2021-10-31 08:10,祎翟,KU_MAFS6Jh3,龙鳞宝箱,唤星者魔杖,yellowstaff,-1
安全世界,2021-10-31 10:12,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-22
安全世界,2021-10-31 10:20,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-40
安全世界,2021-10-31 10:22,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-16
安全世界,2021-10-31 10:22,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,14
安全世界,2021-10-31 10:29,心醇气和,KU_HQp7BD3c,箱子,石果,rock_avocado_fruit,-1
