世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-04-02 00:44,痴迷成瘾,KU_KRuqD-eT,箱子,锤子,hammer,-1
安全世界,2022-04-02 01:32,S‘,KU_RYS8cRQK,冰箱,暖石,heatrock,-1
安全世界,2022-04-02 02:07,跳舞的咸鱼,KU_30o9dst4,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-04-02 02:09,跳舞的咸鱼,KU_30o9dst4,箱子,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-04-02 02:09,跳舞的咸鱼,KU_30o9dst4,箱子,橘色月眼,orangemooneye,1
安全世界,2022-04-02 02:09,跳舞的咸鱼,KU_30o9dst4,箱子,沙之石,townportaltalisman,1
安全世界,2022-04-02 02:09,跳舞的咸鱼,KU_30o9dst4,箱子,大理石豌豆,marblebean,2
安全世界,2022-04-02 02:09,跳舞的咸鱼,KU_30o9dst4,箱子,莎草纸,papyrus,1
安全世界,2022-04-02 02:11,跳舞的咸鱼,KU_30o9dst4,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-04-02 02:13,跳舞的咸鱼,KU_30o9dst4,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-04-02 02:15,跳舞的咸鱼,KU_30o9dst4,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-04-02 02:15,跳舞的咸鱼,KU_30o9dst4,箱子,圣诞小玩意,winter_ornament_fancy2,-1
安全世界,2022-04-02 02:15,跳舞的咸鱼,KU_30o9dst4,箱子,圣诞小玩意,winter_ornament_fancy2,1
安全世界,2022-04-02 02:17,跳舞的咸鱼,KU_30o9dst4,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-04-02 02:18,跳舞的咸鱼,KU_30o9dst4,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-04-02 02:20,跳舞的咸鱼,KU_30o9dst4,箱子,沙之石,townportaltalisman,-1
安全世界,2022-04-02 02:20,跳舞的咸鱼,KU_30o9dst4,箱子,橘色月眼,orangemooneye,-1
安全世界,2022-04-02 02:26,跳舞的咸鱼,KU_30o9dst4,龙鳞宝箱,牛毛,beefalowool,1
安全世界,2022-04-02 07:22,颂恩,KU_H2AfRqiQ,冰箱,暖石,heatrock,-1
安全世界,2022-04-02 07:22,颂恩,KU_H2AfRqiQ,冰箱,暖石,heatrock,1
安全世界,2022-04-02 13:20,高先森,KU_sJttOeUJ,箱子,锤子,hammer,-1
安全世界,2022-04-02 13:20,高先森,KU_sJttOeUJ,箱子,月亮碎片,moonglass,-12
安全世界,2022-04-02 13:20,高先森,KU_sJttOeUJ,箱子,溯源表,pocketwatch_recall,-1
安全世界,2022-04-02 13:20,高先森,KU_sJttOeUJ,箱子,溯源表,pocketwatch_recall,1
安全世界,2022-04-02 16:19,281566209,KU_cuIT1bxE,冰箱,暖石,heatrock,-1
安全世界,2022-04-02 16:29,281566209,KU_cuIT1bxE,冰箱,暖石,heatrock,1
安全世界,2022-04-02 16:32,痴迷成瘾,KU_KRuqD-eT,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-04-02 16:32,痴迷成瘾,KU_KRuqD-eT,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-04-02 16:32,痴迷成瘾,KU_KRuqD-eT,龙鳞宝箱,蓝图,blueprint,-1
