世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,怪物肉,monstermeat,1
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,14
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,怪物肉,monstermeat,-1
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,怪物肉,monstermeat,1
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,怪物肉,monstermeat,-1
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-14
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,13
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,12
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-13
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-12
安全世界,2021-12-11 00:17,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,11
安全世界,2021-12-11 00:21,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-16
安全世界,2021-12-11 00:21,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,15
安全世界,2021-12-11 00:21,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-15
安全世界,2021-12-11 00:21,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,14
安全世界,2021-12-11 00:21,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,13
安全世界,2021-12-11 00:21,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-14
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-13
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,12
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,11
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-12
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-11
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,10
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-10
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,9
安全世界,2021-12-11 00:31,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-1
安全世界,2021-12-11 00:39,贞子怀孕计划,KU_IpHeBnA8,冰箱,浆果,berries,-11
安全世界,2021-12-11 01:08,茶凉,KU_vCuBS3LB,龙鳞宝箱,锤子,hammer,-1
安全世界,2021-12-11 02:07,北栀,KU_0j0lUp1L,箱子,石砖,cutstone,3
安全世界,2021-12-11 02:16,北栀,KU_0j0lUp1L,箱子,石砖,cutstone,-3
安全世界,2021-12-11 05:45,< blank >,KU_vCuBSnvp,箱子,船套装,boat_item,1
安全世界,2021-12-11 07:08,金小木,KU_uerQE_Pb,龙鳞宝箱,冰魔杖,icestaff,-1
安全世界,2021-12-11 07:08,fe,KU_HQp7A2cY,龙鳞宝箱,冰魔杖,icestaff,-1
安全世界,2021-12-11 07:08,金小木,KU_uerQE_Pb,龙鳞宝箱,冰魔杖,icestaff,1
安全世界,2021-12-11 07:08,fe,KU_HQp7A2cY,龙鳞宝箱,冰魔杖,icestaff,-1
安全世界,2021-12-11 07:10,fe,KU_HQp7A2cY,龙鳞宝箱,冰魔杖,icestaff,1
安全世界,2021-12-11 07:16,金小木,KU_uerQE_Pb,冰箱,暖石,heatrock,1
安全世界,2021-12-11 07:17,金小木,KU_uerQE_Pb,冰箱,暖石,heatrock,-1
安全世界,2021-12-11 09:35,黢黑,KU_MAFS6p_H,箱子,石头,rocks,2
安全世界,2021-12-11 09:37,黢黑,KU_MAFS6p_H,龙鳞宝箱,冰魔杖,icestaff,-1
安全世界,2021-12-11 09:37,黢黑,KU_MAFS6p_H,龙鳞宝箱,冰魔杖,icestaff,1
安全世界,2021-12-11 17:02,轶时,KU_HLLJ0d07,冰箱,暖石,heatrock,1
安全世界,2021-12-11 17:04,轶时,KU_HLLJ0d07,冰箱,暖石,heatrock,-1
安全世界,2021-12-11 17:20,芝诺斯是我老公,KU_1VO_QySI,箱子,暖石,heatrock,1
安全世界,2021-12-11 17:20,芝诺斯是我老公,KU_1VO_QySI,箱子,暖石,heatrock,-1
安全世界,2021-12-11 17:27,芝诺斯是我老公,KU_1VO_QySI,箱子,燧石,flint,30
安全世界,2021-12-11 17:27,芝诺斯是我老公,KU_1VO_QySI,箱子,采下的草,cutgrass,38
安全世界,2021-12-11 17:27,芝诺斯是我老公,KU_1VO_QySI,箱子,金块,goldnugget,15
安全世界,2021-12-11 17:35,芝诺斯是我老公,KU_1VO_QySI,冰箱,烤叶肉,plantmeat_cooked,3
安全世界,2021-12-11 18:18,Coup de grace,KU_MNi18str,箱子,采下的芦苇,cutreeds,2
安全世界,2021-12-11 18:20,Coup de grace,KU_MNi18str,箱子,发光浆果,wormlight,1
安全世界,2021-12-11 18:20,Coup de grace,KU_MNi18str,箱子,发光浆果,wormlight,-1
安全世界,2021-12-11 18:38,芝诺斯是我老公,KU_1VO_QySI,箱子,金块,goldnugget,-15
安全世界,2021-12-11 18:38,芝诺斯是我老公,KU_1VO_QySI,箱子,石头,rocks,-31
安全世界,2021-12-11 18:38,芝诺斯是我老公,KU_1VO_QySI,箱子,燧石,flint,-30
安全世界,2021-12-11 18:38,芝诺斯是我老公,KU_1VO_QySI,箱子,采下的草,cutgrass,-38
安全世界,2021-12-11 19:01,暮雨繁,KU_WxZEknvn,冰箱,怪物肉,monstermeat,6
安全世界,2021-12-11 19:05,暮雨繁,KU_WxZEknvn,箱子,暖石,heatrock,-1
安全世界,2021-12-11 19:05,暮雨繁,KU_WxZEknvn,箱子,暖石,heatrock,1
安全世界,2021-12-11 19:20,暮雨繁,KU_WxZEknvn,冰箱,浆果,berries,8
安全世界,2021-12-11 19:20,暮雨繁,KU_WxZEknvn,冰箱,怪物肉,monstermeat,-6
安全世界,2021-12-11 19:20,暮雨繁,KU_WxZEknvn,冰箱,怪物肉,monstermeat,5
安全世界,2021-12-11 19:20,暮雨繁,KU_WxZEknvn,冰箱,浆果,berries,-8
安全世界,2021-12-11 19:20,暮雨繁,KU_WxZEknvn,冰箱,浆果,berries,5
安全世界,2021-12-11 19:20,暮雨繁,KU_WxZEknvn,冰箱,浆果,berries,-5
安全世界,2021-12-11 19:21,暮雨繁,KU_WxZEknvn,冰箱,浆果,berries,5
安全世界,2021-12-11 19:21,暮雨繁,KU_WxZEknvn,冰箱,怪物肉,monstermeat,-5
