世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-12-05 12:30,祎翟,KU_MAFS6Jh3,龙鳞宝箱,唤星者魔杖,yellowstaff,-1
安全世界,2021-12-05 12:31,祎翟,KU_MAFS6Jh3,龙鳞宝箱,蓝宝石,bluegem,-1
安全世界,2021-12-05 12:32,祎翟,KU_MAFS6Jh3,龙鳞宝箱,冰魔杖,icestaff,-1
安全世界,2021-12-05 12:32,祎翟,KU_MAFS6Jh3,龙鳞宝箱,冰魔杖,icestaff,1
安全世界,2021-12-05 12:33,祎翟,KU_MAFS6Jh3,龙鳞宝箱,冰魔杖,icestaff,1
安全世界,2021-12-05 12:33,祎翟,KU_MAFS6Jh3,龙鳞宝箱,紫宝石,purplegem,8
安全世界,2021-12-05 14:36,莫失莫忘,KU_R14IgItR,冰箱,培根煎蛋,baconeggs,40
安全世界,2021-12-05 14:36,莫失莫忘,KU_R14IgItR,冰箱,辣伏特羊肉冻,voltgoatjelly_spice_chili,40
安全世界,2021-12-05 14:36,莫失莫忘,KU_R14IgItR,冰箱,蓝带鱼排,frogfishbowl,5
安全世界,2021-12-05 14:48,莫失莫忘,KU_R14IgItR,冰箱,蓝带鱼排,frogfishbowl,-4
安全世界,2021-12-05 14:48,莫失莫忘,KU_R14IgItR,冰箱,辣伏特羊肉冻,voltgoatjelly_spice_chili,18
安全世界,2021-12-05 14:48,莫失莫忘,KU_R14IgItR,冰箱,辣伏特羊肉冻,voltgoatjelly_spice_chili,-19
安全世界,2021-12-05 14:55,莫失莫忘,KU_R14IgItR,冰箱,培根煎蛋,baconeggs,-19
安全世界,2021-12-05 14:55,莫失莫忘,KU_R14IgItR,冰箱,辣伏特羊肉冻,voltgoatjelly_spice_chili,-18
安全世界,2021-12-05 14:57,祎翟,KU_MAFS6Jh3,龙鳞宝箱,紫宝石,purplegem,-8
安全世界,2021-12-05 14:58,莫失莫忘,KU_R14IgItR,冰箱,辣伏特羊肉冻,voltgoatjelly_spice_chili,18
安全世界,2021-12-05 14:58,莫失莫忘,KU_R14IgItR,冰箱,培根煎蛋,baconeggs,19
安全世界,2021-12-05 15:01,祎翟,KU_MAFS6Jh3,龙鳞宝箱,冰魔杖,icestaff,1
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,触手尖刺,tentaclespike,-1
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,骨头碎片,boneshard,-2
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,触手尖刺,tentaclespike,1
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,骨头碎片,boneshard,2
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,骨头碎片,boneshard,-2
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,骨头碎片,boneshard,2
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,捕虫网,bugnet,-1
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,骨头碎片,boneshard,-2
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,触手尖刺,tentaclespike,-1
安全世界,2021-12-05 15:08,祎翟,KU_MAFS6Jh3,龙鳞宝箱,触手尖刺,tentaclespike,1
安全世界,2021-12-05 15:12,祎翟,KU_MAFS6Jh3,龙鳞宝箱,紫宝石,purplegem,8
安全世界,2021-12-05 15:13,莫失莫忘,KU_R14IgItR,冰箱,辣伏特羊肉冻,voltgoatjelly_spice_chili,-16
安全世界,2021-12-05 15:13,莫失莫忘,KU_R14IgItR,冰箱,培根煎蛋,baconeggs,-19
安全世界,2021-12-05 15:30,莫失莫忘,KU_R14IgItR,冰箱,辣伏特羊肉冻,voltgoatjelly_spice_chili,16
安全世界,2021-12-05 15:30,莫失莫忘,KU_R14IgItR,冰箱,培根煎蛋,baconeggs,19
