世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-02-28 07:59,今朝何醉,KU_F4GEm53I,龙鳞宝箱,锤子,hammer,1
安全世界,2022-02-28 07:59,今朝何醉,KU_F4GEm53I,龙鳞宝箱,锤子,hammer,-1
安全世界,2022-02-28 07:59,今朝何醉,KU_F4GEm53I,龙鳞宝箱,锤子,hammer,1
安全世界,2022-02-28 07:59,今朝何醉,KU_F4GEm53I,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-02-28 07:59,今朝何醉,KU_F4GEm53I,龙鳞宝箱,蜂蜜,honey,6
安全世界,2022-02-28 13:07,.,KU_V_2d0mqR,龙鳞宝箱,船套装,boat_item,1
安全世界,2022-02-28 13:11,.,KU_V_2d0mqR,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-28 13:11,.,KU_V_2d0mqR,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-02-28 13:11,.,KU_V_2d0mqR,龙鳞宝箱,船套装,boat_item,-1
安全世界,2022-02-28 13:11,.,KU_V_2d0mqR,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-02-28 13:11,.,KU_V_2d0mqR,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-02-28 16:51,小丢呀,KU_A0x_UFtC,冰箱,腐烂物,spoiled_food,-5
安全世界,2022-02-28 16:51,小丢呀,KU_A0x_UFtC,冰箱,腐烂物,spoiled_food,-20
安全世界,2022-02-28 16:51,小丢呀,KU_A0x_UFtC,冰箱,腐烂物,spoiled_food,-3
安全世界,2022-02-28 16:51,小丢呀,KU_A0x_UFtC,冰箱,腐烂物,spoiled_food,-1
安全世界,2022-02-28 16:52,小丢呀,KU_A0x_UFtC,冰箱,腐烂物,spoiled_food,-13
安全世界,2022-02-28 16:52,小丢呀,KU_A0x_UFtC,冰箱,腐烂物,spoiled_food,-3
安全世界,2022-02-28 16:52,小丢呀,KU_A0x_UFtC,箱子,腐烂物,spoiled_food,2
