世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-10-27 04:28,小逸君,KU_IfaIfvQz,冰箱,腐烂物,spoiled_food,-40
安全世界,2021-10-27 04:28,小逸君,KU_IfaIfvQz,冰箱,腐烂物,spoiled_food,-19
安全世界,2021-10-27 04:28,小逸君,KU_IfaIfvQz,冰箱,腐烂物,spoiled_food,19
安全世界,2021-10-27 10:12,Null,KU_5qcuUUTF,龙鳞宝箱,蓝宝石,bluegem,3
安全世界,2021-10-27 12:39,叶掌半夏,KU_GLJ5k2kx,龙鳞宝箱,锤子,hammer,-1
安全世界,2021-10-27 12:39,叶掌半夏,KU_GLJ5k2kx,龙鳞宝箱,锤子,hammer,1
安全世界,2021-10-27 13:39,Null,KU_5qcuUUTF,龙鳞宝箱,蓝宝石,bluegem,-3
安全世界,2021-10-27 13:39,Null,KU_5qcuUUTF,龙鳞宝箱,蓝宝石,bluegem,1
安全世界,2021-10-27 13:41,Null,KU_5qcuUUTF,龙鳞宝箱,蓝宝石,bluegem,-1
安全世界,2021-10-27 13:46,Null,KU_5qcuUUTF,龙鳞宝箱,蓝宝石,bluegem,1
安全世界,2021-10-27 15:09,小麦麦,KU_30o9dsir,龙鳞宝箱,西瓜冰棍,watermelonicle,6
安全世界,2021-10-27 15:32,永火,KU_isJsSfBV,冰箱,暖石,heatrock,1
安全世界,2021-10-27 15:32,永火,KU_isJsSfBV,冰箱,暖石,heatrock,-1
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,触手尖刺,tentaclespike,1
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,木甲,armorwood,1
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,橄榄球头盔,footballhat,1
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,锤子,hammer,1
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,黄金铲子,goldenshovel,1
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,黄金鹤嘴锄,goldenpickaxe,1
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,树枝,twigs,20
安全世界,2021-10-27 16:08,永火,KU_isJsSfBV,龙鳞宝箱,采下的草,cutgrass,21
安全世界,2021-10-27 18:27,永火,KU_isJsSfBV,龙鳞宝箱,木甲,armorwood,-1
安全世界,2021-10-27 18:27,永火,KU_isJsSfBV,龙鳞宝箱,触手尖刺,tentaclespike,-1
安全世界,2021-10-27 18:27,永火,KU_isJsSfBV,龙鳞宝箱,橄榄球头盔,footballhat,-1
