世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-05-02 13:41,老五,KU_oGt2RwCi,箱子,不老表,pocketwatch_heal,1
安全世界,2022-05-02 15:46,D·W,KU_i91ylYpr,龙鳞宝箱,蜂刺,stinger,1
安全世界,2022-05-02 15:46,D·W,KU_i91ylYpr,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-05-02 15:46,D·W,KU_i91ylYpr,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-05-02 19:25,不爱吃香菜,KU_FSLwPz_s,龙鳞宝箱,蜂王冠,hivehat,-1
安全世界,2022-05-02 19:25,不爱吃香菜,KU_FSLwPz_s,龙鳞宝箱,{item}草图,sketch,-1
安全世界,2022-05-02 19:25,不爱吃香菜,KU_FSLwPz_s,龙鳞宝箱,蜂王冠,hivehat,1
安全世界,2022-05-02 19:25,不爱吃香菜,KU_FSLwPz_s,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-05-02 20:24,逆境灬重生,KU_tjzPxMhm,箱子,鹤嘴锄,pickaxe,1
安全世界,2022-05-02 20:24,逆境灬重生,KU_tjzPxMhm,箱子,鹤嘴锄,pickaxe,1
安全世界,2022-05-02 20:39,逆境灬重生,KU_tjzPxMhm,冰箱,培根煎蛋,baconeggs,10
安全世界,2022-05-02 20:39,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,22
安全世界,2022-05-02 20:39,逆境灬重生,KU_tjzPxMhm,冰箱,冰,ice,1
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋冷汤,gazpacho,20
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,-22
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,冰,ice,-1
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,冰,ice,1
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,22
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,9
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,辣椒,pepper,40
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,辣椒,pepper,19
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,-9
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,-40
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,40
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,40
安全世界,2022-05-02 20:42,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,-40
安全世界,2022-05-02 20:44,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋,asparagus,-40
安全世界,2022-05-02 20:44,逆境灬重生,KU_tjzPxMhm,冰箱,冰,ice,-1
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,冰,ice,1
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,芦笋冷汤,gazpacho,-20
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,40
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,24
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,番茄,tomato,24
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,胡萝卜,carrot,40
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,39
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,39
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,39
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,39
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,-24
安全世界,2022-05-02 20:46,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,-39
安全世界,2022-05-02 20:47,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,24
安全世界,2022-05-02 20:47,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,39
安全世界,2022-05-02 20:48,逆境灬重生,KU_tjzPxMhm,冰箱,怪物肉,monstermeat,9
安全世界,2022-05-02 20:48,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,-24
安全世界,2022-05-02 20:48,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,-39
安全世界,2022-05-02 20:49,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,-40
安全世界,2022-05-02 20:50,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,-40
安全世界,2022-05-02 20:50,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,-40
安全世界,2022-05-02 20:54,逆境灬重生,KU_tjzPxMhm,冰箱,烤多汁浆果,berries_juicy_cooked,2
安全世界,2022-05-02 20:55,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,40
安全世界,2022-05-02 20:55,逆境灬重生,KU_tjzPxMhm,冰箱,烤多汁浆果,berries_juicy_cooked,-2
安全世界,2022-05-02 20:55,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,-40
安全世界,2022-05-02 20:56,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,24
安全世界,2022-05-02 20:56,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,18
安全世界,2022-05-02 20:56,逆境灬重生,KU_tjzPxMhm,冰箱,土豆,potato,33
安全世界,2022-05-02 20:56,逆境灬重生,KU_tjzPxMhm,冰箱,土豆,potato,33
安全世界,2022-05-02 20:56,逆境灬重生,KU_tjzPxMhm,冰箱,洋葱,onion,40
安全世界,2022-05-02 20:56,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,-24
安全世界,2022-05-02 20:57,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,24
安全世界,2022-05-02 20:57,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,5
安全世界,2022-05-02 20:58,逆境灬重生,KU_tjzPxMhm,冰箱,番茄,tomato,-24
安全世界,2022-05-02 20:59,逆境灬重生,KU_tjzPxMhm,冰箱,多汁浆果,berries_juicy,-14
安全世界,2022-05-02 20:59,逆境灬重生,KU_tjzPxMhm,冰箱,洋葱,onion,-40
安全世界,2022-05-02 21:00,逆境灬重生,KU_tjzPxMhm,冰箱,胡萝卜,carrot,-40
安全世界,2022-05-02 21:01,逆境灬重生,KU_tjzPxMhm,冰箱,洋葱,onion,28
安全世界,2022-05-02 21:01,逆境灬重生,KU_tjzPxMhm,冰箱,胡萝卜,carrot,36
安全世界,2022-05-02 21:01,逆境灬重生,KU_tjzPxMhm,冰箱,番茄,tomato,6
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,-5
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,-40
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,骨头汤,bonesoup,10
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,海鲜杂烩,moqueca,18
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,5
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,5
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,辣椒,pepper,-19
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,胡萝卜,carrot,-36
安全世界,2022-05-02 21:02,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果,dragonfruit,-18
安全世界,2022-05-02 21:03,逆境灬重生,KU_tjzPxMhm,冰箱,辣椒,pepper,1
安全世界,2022-05-02 21:04,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,-5
安全世界,2022-05-02 21:04,逆境灬重生,KU_tjzPxMhm,冰箱,海鲜杂烩,moqueca,-18
安全世界,2022-05-02 21:04,逆境灬重生,KU_tjzPxMhm,冰箱,骨头汤,bonesoup,-10
安全世界,2022-05-02 21:04,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,-40
安全世界,2022-05-02 21:04,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,5
安全世界,2022-05-02 21:04,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,-5
安全世界,2022-05-02 21:04,逆境灬重生,KU_tjzPxMhm,冰箱,火龙果派,dragonpie,5
安全世界,2022-05-02 21:05,逆境灬重生,KU_tjzPxMhm,冰箱,辣椒,pepper,-40
安全世界,2022-05-02 21:05,逆境灬重生,KU_tjzPxMhm,冰箱,辣椒,pepper,-1
