世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-11-11 09:05,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-38
安全世界,2021-11-11 09:05,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,36
安全世界,2021-11-11 09:34,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-36
安全世界,2021-11-11 09:34,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,34
安全世界,2021-11-11 09:38,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,2
安全世界,2021-11-11 09:39,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-2
安全世界,2021-11-11 09:39,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-40
安全世界,2021-11-11 09:39,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,1
安全世界,2021-11-11 09:39,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,39
安全世界,2021-11-11 09:39,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-1
安全世界,2021-11-11 10:19,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-39
安全世界,2021-11-11 10:20,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,38
安全世界,2021-11-11 10:23,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-38
安全世界,2021-11-11 10:23,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,38
安全世界,2021-11-11 10:23,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-38
安全世界,2021-11-11 10:24,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,35
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,-1
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,1
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,-1
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,1
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,-1
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,1
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,-1
安全世界,2021-11-11 12:36,永生,KU_FQ4ojq1w,箱子,暖石,heatrock,1
安全世界,2021-11-11 15:26,Jane,KU_ilOaFdAG,箱子,腐烂物,spoiled_food,-24
安全世界,2021-11-11 17:43,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-35
安全世界,2021-11-11 17:44,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,32
安全世界,2021-11-11 17:49,全员“饿”人,KU_MAFS58c6,箱子,蓝图,blueprint,-1
安全世界,2021-11-11 17:49,全员“饿”人,KU_MAFS58c6,箱子,蓝图,blueprint,-1
安全世界,2021-11-11 17:54,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,-32
安全世界,2021-11-11 17:54,seven,KU_vlDbzM6m,箱子,腐烂物,spoiled_food,30
安全世界,2021-11-11 18:00,乌啦啦111,KU_A_s-5igG,箱子,暖石,heatrock,-1
安全世界,2021-11-11 18:00,乌啦啦111,KU_A_s-5igG,箱子,暖石,heatrock,1
安全世界,2021-11-11 20:14,沉寂,KU_PPgpTGFp,龙鳞宝箱,木板,boards,-4
宜居世界,2021-11-11 00:15,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:15,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:15,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:15,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:15,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:18,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2021-11-11 00:18,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2021-11-11 00:19,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2021-11-11 00:19,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2021-11-11 00:19,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2021-11-11 00:57,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:57,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:57,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:57,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 00:57,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2021-11-11 01:02,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2021-11-11 01:02,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2021-11-11 01:02,小麦麦,KU_30o9dsir,龙鳞宝箱,溯源表,pocketwatch_recall,1
