世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-01-19 04:28,千禧,KU_qE7e8zGA,龙鳞宝箱,锤子,hammer,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,{item}草图,sketch,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,石头,rocks,-20
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,锤子,hammer,1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,{item}草图,sketch,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,石头,rocks,20
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,锤子,hammer,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,石头,rocks,-20
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,锤子,hammer,1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,石头,rocks,17
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,锤子,hammer,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,{item}草图,sketch,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-01-19 04:29,千禧,KU_qE7e8zGA,龙鳞宝箱,蓝图,blueprint,1
安全世界,2022-01-19 09:15,蠡,KU_1W-yHBVg,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-01-19 09:15,蠡,KU_1W-yHBVg,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-01-19 12:29,seven,KU_vlDbzM6m,龙鳞宝箱,船套装,boat_item,-1
安全世界,2022-01-19 12:29,seven,KU_vlDbzM6m,龙鳞宝箱,船套装,boat_item,1
安全世界,2022-01-19 13:33,因幡月夜,KU_LI3oFT2m,冰箱,暖石,heatrock,1
安全世界,2022-01-19 13:34,因幡月夜,KU_LI3oFT2m,冰箱,暖石,heatrock,-1
安全世界,2022-01-19 14:36,小宝鸽,KU_VSloxXYc,箱子,鳞片,dragon_scales,1
安全世界,2022-01-19 14:36,小宝鸽,KU_VSloxXYc,箱子,木炭,charcoal,5
安全世界,2022-01-19 14:36,小宝鸽,KU_VSloxXYc,箱子,红宝石,redgem,1
安全世界,2022-01-19 14:54,傻,KU__9qL11ac,冰箱,暖石,heatrock,1
安全世界,2022-01-19 14:55,傻,KU__9qL11ac,冰箱,暖石,heatrock,-1
安全世界,2022-01-19 15:03,栗子,KU_qE7e81tw,冰箱,培根煎蛋,baconeggs,7
安全世界,2022-01-19 15:22,小宝鸽,KU_VSloxXYc,龙鳞宝箱,红宝石,redgem,-1
安全世界,2022-01-19 15:45,小宝鸽,KU_VSloxXYc,箱子,捕虫网,bugnet,-1
安全世界,2022-01-19 15:45,小宝鸽,KU_VSloxXYc,箱子,木板,boards,7
安全世界,2022-01-19 15:57,栗子,KU_qE7e81tw,箱子,红宝石,redgem,-40
安全世界,2022-01-19 15:57,栗子,KU_qE7e81tw,箱子,红宝石,redgem,37
安全世界,2022-01-19 16:21,_,KU_84Tfuv1X,箱子,石头,rocks,-28
安全世界,2022-01-19 16:22,小宝鸽,KU_VSloxXYc,箱子,捕虫网,bugnet,-1
安全世界,2022-01-19 16:29,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-37
安全世界,2022-01-19 16:29,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,36
安全世界,2022-01-19 16:41,仅冇旳迴忆,KU_xb1LjXqp,箱子,红宝石,redgem,-36
安全世界,2022-01-19 16:41,仅冇旳迴忆,KU_xb1LjXqp,箱子,红宝石,redgem,35
安全世界,2022-01-19 16:47,傻,KU__9qL11ac,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-01-19 16:59,_,KU_84Tfuv1X,箱子,红宝石,redgem,35
安全世界,2022-01-19 16:59,_,KU_84Tfuv1X,箱子,红宝石,redgem,35
安全世界,2022-01-19 16:59,_,KU_84Tfuv1X,箱子,红宝石,redgem,35
