世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-02-13 00:04,27994391,KU_N9ipc56q,龙鳞宝箱,金块,goldnugget,6
安全世界,2022-02-13 00:04,27994391,KU_N9ipc56q,龙鳞宝箱,蓝宝石,bluegem,2
安全世界,2022-02-13 05:20,belloooooo,KU_d2kn7Jdw,箱子,腐烂物,spoiled_food,-5
安全世界,2022-02-13 13:13,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,蓝宝石,bluegem,-2
安全世界,2022-02-13 13:13,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,蓝宝石,bluegem,2
安全世界,2022-02-13 13:21,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,金块,goldnugget,-12
安全世界,2022-02-13 13:21,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,{item}草图,sketch,1
安全世界,2022-02-13 13:21,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,{item}草图,sketch,-1
安全世界,2022-02-13 13:21,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,金块,goldnugget,12
安全世界,2022-02-13 13:21,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,蓝宝石,bluegem,-2
安全世界,2022-02-13 13:22,MHQingQian,KU_N9ipdFTg,龙鳞宝箱,金块,goldnugget,-12
安全世界,2022-02-13 18:04,傻,KU__9qL11ac,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-02-13 18:04,傻,KU__9qL11ac,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-02-13 20:15,我玩游戏超强哒,KU_Gi0-qiem,冰箱,成熟石果,rock_avocado_fruit_ripe,3
安全世界,2022-02-13 20:46,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,-26
安全世界,2022-02-13 20:50,我玩游戏超强哒,KU_Gi0-qiem,冰箱,成熟石果,rock_avocado_fruit_ripe,-9
安全世界,2022-02-13 20:50,我玩游戏超强哒,KU_Gi0-qiem,冰箱,肉丸,meatballs,2
安全世界,2022-02-13 20:51,我玩游戏超强哒,KU_Gi0-qiem,冰箱,肉丸,meatballs,-2
宜居世界,2022-02-13 00:10,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 00:10,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 00:10,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 00:10,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 00:10,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 00:10,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 00:10,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 00:12,沉寂,KU_PPgpTGFp,箱子,暖石,heatrock,-1
宜居世界,2022-02-13 00:12,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 00:16,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 00:16,沉寂,KU_PPgpTGFp,箱子,暖石,heatrock,1
宜居世界,2022-02-13 00:32,Aer_Ordo,KU_XE0s3MGe,菌伞灯,启迪之冠碎片,alterguardianhatshard,1
宜居世界,2022-02-13 00:32,Aer_Ordo,KU_XE0s3MGe,菌伞灯,启迪之冠碎片,alterguardianhatshard,-1
宜居世界,2022-02-13 00:59,seven,KU_vlDbzM6m,冰箱,暖石,heatrock,1
宜居世界,2022-02-13 00:59,seven,KU_vlDbzM6m,冰箱,暖石,heatrock,-1
宜居世界,2022-02-13 03:44,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 03:50,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 03:50,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 03:54,沉寂,KU_PPgpTGFp,箱子,暖石,heatrock,-1
宜居世界,2022-02-13 03:54,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 03:54,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 03:58,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 03:58,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 03:59,沉寂,KU_PPgpTGFp,箱子,暖石,heatrock,1
宜居世界,2022-02-13 03:59,沉寂,KU_PPgpTGFp,箱子,暖石,heatrock,-1
宜居世界,2022-02-13 04:12,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-02-13 04:12,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-02-13 04:12,沉寂,KU_PPgpTGFp,龙鳞宝箱,暖石,heatrock,-1
宜居世界,2022-02-13 04:12,沉寂,KU_PPgpTGFp,龙鳞宝箱,暖石,heatrock,1
宜居世界,2022-02-13 04:18,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
