世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-06-17 04:06,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,-1
安全世界,2022-06-17 04:06,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,-1
安全世界,2022-06-17 04:06,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,-1
安全世界,2022-06-17 04:07,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-06-17 04:07,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-06-17 04:07,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-06-17 04:07,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-06-17 04:07,羽生颂恩,KU_H2AfRqiQ,蘑菇灯,启迪之冠碎片,alterguardianhatshard,-1
安全世界,2022-06-17 05:07,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,1
安全世界,2022-06-17 05:07,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,-1
安全世界,2022-06-17 05:14,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,1
安全世界,2022-06-17 05:15,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,-1
安全世界,2022-06-17 05:36,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,1
安全世界,2022-06-17 05:36,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,-1
安全世界,2022-06-17 05:36,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,1
安全世界,2022-06-17 05:37,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,-1
安全世界,2022-06-17 05:39,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,1
安全世界,2022-06-17 05:39,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,-1
安全世界,2022-06-17 14:17,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,1
安全世界,2022-06-17 14:18,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,-1
安全世界,2022-06-17 14:18,Mn.DAyer,KU_CdncAZp4,冰箱,冰,ice,-1
安全世界,2022-06-17 14:18,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,1
安全世界,2022-06-17 14:18,Mn.DAyer,KU_CdncAZp4,冰箱,暖石,heatrock,-1
安全世界,2022-06-17 15:41,沫小白,KU_Cps0vpxX,箱子,大理石,marble,-40
安全世界,2022-06-17 15:41,沫小白,KU_Cps0vpxX,箱子,大理石,marble,-17
安全世界,2022-06-17 15:41,沫小白,KU_Cps0vpxX,箱子,大理石,marble,17
安全世界,2022-06-17 15:41,沫小白,KU_Cps0vpxX,箱子,大理石,marble,-40
安全世界,2022-06-17 15:41,沫小白,KU_Cps0vpxX,箱子,大理石,marble,17
安全世界,2022-06-17 15:42,沫小白,KU_Cps0vpxX,箱子,铥矿甲,armorruins,-1
安全世界,2022-06-17 15:42,沫小白,KU_Cps0vpxX,箱子,针线包,sewing_kit,-1
安全世界,2022-06-17 15:42,沫小白,KU_Cps0vpxX,箱子,海象牙,walrus_tusk,-2
安全世界,2022-06-17 15:42,沫小白,KU_Cps0vpxX,箱子,活木头,livinglog,-20
安全世界,2022-06-17 15:42,沫小白,KU_Cps0vpxX,箱子,活木头,livinglog,-5
安全世界,2022-06-17 15:42,沫小白,KU_Cps0vpxX,箱子,活木头,livinglog,5
安全世界,2022-06-17 15:43,沫小白,KU_Cps0vpxX,箱子,硝石,nitre,-40
安全世界,2022-06-17 15:43,沫小白,KU_Cps0vpxX,箱子,石头,rocks,-40
安全世界,2022-06-17 15:43,沫小白,KU_Cps0vpxX,箱子,石头,rocks,-40
安全世界,2022-06-17 15:43,沫小白,KU_Cps0vpxX,箱子,石头,rocks,-40
安全世界,2022-06-17 15:43,沫小白,KU_Cps0vpxX,箱子,石头,rocks,-40
安全世界,2022-06-17 15:43,沫小白,KU_Cps0vpxX,箱子,石头,rocks,40
安全世界,2022-06-17 15:43,沫小白,KU_Cps0vpxX,箱子,石头,rocks,40
