世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-09-26 12:54,帕克,KU_tvX4yJ-x,冰箱,暖石,heatrock,-1
安全世界,2021-09-26 13:05,老五,KU_oGt2RwCi,冰箱,种子,seeds,1
安全世界,2021-09-26 13:15,owla,KU_gJMD-vKv,箱子,腐烂物,spoiled_food,-31
安全世界,2021-09-26 13:18,owla,KU_gJMD-vKv,箱子,腐烂物,spoiled_food,12
安全世界,2021-09-26 13:34,owla,KU_gJMD-vKv,冰箱,肉,meat,15
安全世界,2021-09-26 13:34,owla,KU_gJMD-vKv,冰箱,肉,meat,-15
安全世界,2021-09-26 13:44,快乐小虎鲸,KU_SIyU7lUO,冰箱,暖石,heatrock,1
安全世界,2021-09-26 13:44,快乐小虎鲸,KU_SIyU7lUO,冰箱,暖石,heatrock,-1
安全世界,2021-09-26 15:04,_,KU_84Tfuv1X,冰箱,暖石,heatrock,1
安全世界,2021-09-26 15:04,_,KU_84Tfuv1X,冰箱,暖石,heatrock,-1
安全世界,2021-09-26 19:01,_,KU_84Tfuv1X,箱子,蓝宝石,bluegem,-40
安全世界,2021-09-26 19:20,_,KU_84Tfuv1X,箱子,蓝宝石,bluegem,33
安全世界,2021-09-26 19:31,_,KU_84Tfuv1X,箱子,蓝宝石,bluegem,-33
安全世界,2021-09-26 19:31,_,KU_84Tfuv1X,箱子,蓝宝石,bluegem,31
安全世界,2021-09-26 20:10,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-09-26 20:10,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-09-26 20:24,心醇气和,KU_HQp7BD3c,冰箱,暖石,heatrock,-1
安全世界,2021-09-26 20:24,心醇气和,KU_HQp7BD3c,冰箱,暖石,heatrock,1
安全世界,2021-09-26 20:24,心醇气和,KU_HQp7BD3c,冰箱,暖石,heatrock,-1
安全世界,2021-09-26 20:24,心醇气和,KU_HQp7BD3c,冰箱,暖石,heatrock,1
安全世界,2021-09-26 20:24,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,-1
安全世界,2021-09-26 20:24,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,1
安全世界,2021-09-26 20:27,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,-1
安全世界,2021-09-26 20:29,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,1
安全世界,2021-09-26 20:29,心醇气和,KU_HQp7BD3c,箱子,采下的草,cutgrass,18
安全世界,2021-09-26 20:29,心醇气和,KU_HQp7BD3c,箱子,采下的草,cutgrass,-40
安全世界,2021-09-26 20:29,心醇气和,KU_HQp7BD3c,箱子,采下的草,cutgrass,18
安全世界,2021-09-26 20:29,心醇气和,KU_HQp7BD3c,箱子,采下的草,cutgrass,-40
安全世界,2021-09-26 20:34,心醇气和,KU_HQp7BD3c,蘑菇灯,圣诞灯,winter_ornament_light3,-1
安全世界,2021-09-26 20:34,心醇气和,KU_HQp7BD3c,蘑菇灯,圣诞灯,winter_ornament_light3,1
安全世界,2021-09-26 20:35,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-09-26 20:35,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-09-26 20:35,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-09-26 20:35,心醇气和,KU_HQp7BD3c,冰箱,种子,seeds,-1
安全世界,2021-09-26 20:35,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-1
安全世界,2021-09-26 20:40,心醇气和,KU_HQp7BD3c,箱子,蓝图,blueprint,1
安全世界,2021-09-26 20:40,心醇气和,KU_HQp7BD3c,龙鳞宝箱,蜂刺,stinger,1
安全世界,2021-09-26 20:43,心醇气和,KU_HQp7BD3c,盐盒,浆果,berries,21
安全世界,2021-09-26 20:43,心醇气和,KU_HQp7BD3c,盐盒,腐烂物,spoiled_food,-20
安全世界,2021-09-26 20:43,心醇气和,KU_HQp7BD3c,冰箱,腐烂物,spoiled_food,20
