世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-05-15 10:12,小青虫,KU_1W-yHBVg,箱子,重生护符,amulet,-1
安全世界,2022-05-15 10:12,小青虫,KU_1W-yHBVg,箱子,暗夜剑,nightsword,1
安全世界,2022-05-15 10:46,小青虫,KU_1W-yHBVg,箱子,多用斧镐,multitool_axe_pickaxe,1
安全世界,2022-05-15 10:49,小青虫,KU_1W-yHBVg,箱子,锤子,hammer,1
安全世界,2022-05-15 10:57,小青虫,KU_1W-yHBVg,箱子,传送魔杖,telestaff,-1
安全世界,2022-05-15 10:58,小青虫,KU_1W-yHBVg,箱子,传送魔杖,telestaff,1
安全世界,2022-05-15 11:42,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-05-15 11:42,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-05-15 11:50,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-05-15 11:55,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-05-15 12:05,缺氧怎么玩,KU__9qL13bt,冰箱,暖石,heatrock,1
安全世界,2022-05-15 12:05,缺氧怎么玩,KU__9qL13bt,冰箱,暖石,heatrock,-1
安全世界,2022-05-15 12:09,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-05-15 12:09,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-05-15 13:18,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-05-15 13:34,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-05-15 15:59,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-05-15 16:00,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-05-15 16:25,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-05-15 16:25,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-05-15 20:28,沫小白,KU_Cps0vpxX,龙鳞宝箱,溯源表,pocketwatch_recall,-1
