世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-10-05 08:17,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-9
安全世界,2021-10-05 08:18,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,-1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,冰箱,暖石,heatrock,-1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,冰箱,暖石,heatrock,1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,冰箱,暖石,heatrock,-1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,1
安全世界,2021-10-05 08:26,心醇气和,KU_HQp7BD3c,箱子,暖石,heatrock,-1
安全世界,2021-10-05 08:30,心醇气和,KU_HQp7BD3c,龙鳞宝箱,犬牙,houndstooth,9
安全世界,2021-10-05 08:31,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-10-05 08:31,心醇气和,KU_HQp7BD3c,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,捕鸟陷阱,birdtrap,-1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,金丝雀,canary,-1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,金丝雀,canary,1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,月盲乌鸦,bird_mutant,-1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,月盲乌鸦,bird_mutant,1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,金丝雀,canary,-1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,金丝雀,canary,1
安全世界,2021-10-05 09:25,心醇气和,KU_HQp7BD3c,箱子,乌鸦,crow,1
安全世界,2021-10-05 10:08,帕克,KU_tvX4yJ-x,箱子,暖石,heatrock,-1
安全世界,2021-10-05 10:08,帕克,KU_tvX4yJ-x,箱子,暖石,heatrock,1
安全世界,2021-10-05 10:16,帕克,KU_tvX4yJ-x,龙鳞宝箱,触手尖刺,tentaclespike,-1
安全世界,2021-10-05 10:16,帕克,KU_tvX4yJ-x,龙鳞宝箱,触手尖刺,tentaclespike,1
安全世界,2021-10-05 10:19,守望屁股,KU_wwUugdqX,箱子,蓝图,blueprint,-1
安全世界,2021-10-05 10:20,守望屁股,KU_wwUugdqX,箱子,火炬,torch,-1
安全世界,2021-10-05 10:20,守望屁股,KU_wwUugdqX,箱子,火炬,torch,1
安全世界,2021-10-05 10:27,叶掌半夏,KU_GLJ5k2kx,龙鳞宝箱,紫宝石,purplegem,3
安全世界,2021-10-05 11:01,叶掌半夏,KU_GLJ5k2kx,蘑菇灯,荧光果,lightbulb,1
安全世界,2021-10-05 11:01,叶掌半夏,KU_GLJ5k2kx,蘑菇灯,荧光果,lightbulb,1
