世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-09-15 07:35,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-21
安全世界,2021-09-15 07:35,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,14
安全世界,2021-09-15 07:38,心醇气和,KU_HQp7BD3c,箱子,捕鸟陷阱,birdtrap,-1
安全世界,2021-09-15 07:38,心醇气和,KU_HQp7BD3c,箱子,捕鸟陷阱,birdtrap,1
安全世界,2021-09-15 07:41,心醇气和,KU_HQp7BD3c,箱子,乌鸦,crow,1
安全世界,2021-09-15 09:48,心醇气和,KU_HQp7BD3c,箱子,石墙,wall_stone_item,-4
安全世界,2021-09-15 09:48,心醇气和,KU_HQp7BD3c,箱子,石头,rocks,-16
安全世界,2021-09-15 09:48,心醇气和,KU_HQp7BD3c,箱子,锤子,hammer,-1
安全世界,2021-09-15 10:07,心醇气和,KU_HQp7BD3c,箱子,石头,rocks,1
安全世界,2021-09-15 10:07,心醇气和,KU_HQp7BD3c,箱子,石砖,cutstone,2
安全世界,2021-09-15 10:07,心醇气和,KU_HQp7BD3c,箱子,石墙,wall_stone_item,16
安全世界,2021-09-15 10:11,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,-15
安全世界,2021-09-15 10:11,心醇气和,KU_HQp7BD3c,箱子,腐烂物,spoiled_food,12
安全世界,2021-09-15 11:30,5iiiii,KU_DAKJXmVi,冰箱,冰,ice,14
安全世界,2021-09-15 11:30,5iiiii,KU_DAKJXmVi,龙鳞宝箱,皮弗娄牛铃,beef_bell,-1
安全世界,2021-09-15 11:30,5iiiii,KU_DAKJXmVi,龙鳞宝箱,皮弗娄牛铃,beef_bell,1
安全世界,2021-09-15 11:30,5iiiii,KU_DAKJXmVi,龙鳞宝箱,骨头碎片,boneshard,-2
安全世界,2021-09-15 11:30,5iiiii,KU_DAKJXmVi,龙鳞宝箱,骨头碎片,boneshard,2
安全世界,2021-09-15 11:32,5iiiii,KU_DAKJXmVi,冰箱,冰,ice,-14
安全世界,2021-09-15 14:35,RTDUDU,KU_V_2d0zby,冰箱,牛肉绿叶菜,meatysalad,2
