世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-06-23 13:16,隔岸相望,KU_84TfuZ98,菌伞灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-06-23 13:17,隔岸相望,KU_84TfuZ98,菌伞灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-06-23 18:16,shezxxx,KU_IIO_ghxa,冰箱,腐烂物,spoiled_food,-14
宜居世界,2022-06-23 00:35,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 00:35,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 00:39,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 00:39,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 00:39,千层,KU_0vPtVpg3,冰箱,暖石,heatrock,-1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,冰箱,暖石,heatrock,1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,冰箱,暖石,heatrock,1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,冰箱,暖石,heatrock,-1
宜居世界,2022-06-23 00:42,千层,KU_0vPtVpg3,冰箱,暖石,heatrock,-1
宜居世界,2022-06-23 00:43,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 00:43,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 00:44,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:31,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 01:45,千层,KU_0vPtVpg3,箱子,火魔杖,firestaff,-1
宜居世界,2022-06-23 01:45,千层,KU_0vPtVpg3,箱子,火药,gunpowder,-7
宜居世界,2022-06-23 01:45,千层,KU_0vPtVpg3,箱子,火药,gunpowder,6
宜居世界,2022-06-23 01:45,千层,KU_0vPtVpg3,箱子,锤子,hammer,-1
宜居世界,2022-06-23 01:45,千层,KU_0vPtVpg3,箱子,大理石,marble,-7
宜居世界,2022-06-23 01:45,千层,KU_0vPtVpg3,箱子,石头,rocks,-28
宜居世界,2022-06-23 01:47,千层,KU_0vPtVpg3,箱子,大理石,marble,5
宜居世界,2022-06-23 01:47,千层,KU_0vPtVpg3,箱子,石头,rocks,24
宜居世界,2022-06-23 01:47,千层,KU_0vPtVpg3,箱子,火魔杖,firestaff,1
宜居世界,2022-06-23 01:47,千层,KU_0vPtVpg3,箱子,锤子,hammer,1
宜居世界,2022-06-23 01:56,Illyasviel·Von·Einzbern,KU_dwt6dUe5,冰箱,暖石,heatrock,1
宜居世界,2022-06-23 01:56,Illyasviel·Von·Einzbern,KU_dwt6dUe5,冰箱,暖石,heatrock,-1
宜居世界,2022-06-23 01:56,Illyasviel·Von·Einzbern,KU_dwt6dUe5,冰箱,暖石,heatrock,1
宜居世界,2022-06-23 01:56,Illyasviel·Von·Einzbern,KU_dwt6dUe5,冰箱,暖石,heatrock,-1
宜居世界,2022-06-23 01:56,Illyasviel·Von·Einzbern,KU_dwt6dUe5,冰箱,暖石,heatrock,1
宜居世界,2022-06-23 01:57,Illyasviel·Von·Einzbern,KU_dwt6dUe5,冰箱,暖石,heatrock,-1
宜居世界,2022-06-23 02:46,Illyasviel·Von·Einzbern,KU_dwt6dUe5,龙鳞宝箱,腐烂物,spoiled_food,-40
宜居世界,2022-06-23 02:52,Illyasviel·Von·Einzbern,KU_dwt6dUe5,龙鳞宝箱,腐烂物,spoiled_food,-40
宜居世界,2022-06-23 03:18,2nf,KU_zpnid8Dp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 03:24,2nf,KU_zpnid8Dp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 03:24,2nf,KU_zpnid8Dp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 03:43,2nf,KU_zpnid8Dp,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 04:14,桃叽,KU_CTuIfxFf,冰箱,培根煎蛋,baconeggs,21
宜居世界,2022-06-23 04:14,桃叽,KU_CTuIfxFf,冰箱,培根煎蛋,baconeggs,20
宜居世界,2022-06-23 04:14,桃叽,KU_CTuIfxFf,冰箱,培根煎蛋,baconeggs,-40
宜居世界,2022-06-23 04:14,桃叽,KU_CTuIfxFf,冰箱,培根煎蛋,baconeggs,-20
宜居世界,2022-06-23 04:15,千层,KU_0vPtVpg3,箱子,火药,gunpowder,-6
宜居世界,2022-06-23 04:15,千层,KU_0vPtVpg3,箱子,火药,gunpowder,1
宜居世界,2022-06-23 04:15,千层,KU_0vPtVpg3,箱子,火药,gunpowder,5
宜居世界,2022-06-23 04:15,千层,KU_0vPtVpg3,箱子,火药,gunpowder,-1
宜居世界,2022-06-23 04:18,千层,KU_0vPtVpg3,箱子,木头,log,11
宜居世界,2022-06-23 04:19,千层,KU_0vPtVpg3,冰箱,肉丸,meatballs,1
宜居世界,2022-06-23 04:24,千层,KU_0vPtVpg3,箱子,火魔杖,firestaff,-1
宜居世界,2022-06-23 04:29,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 04:29,千层,KU_0vPtVpg3,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,-5
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,40
宜居世界,2022-06-23 04:30,千层,KU_0vPtVpg3,箱子,大理石,marble,22
宜居世界,2022-06-23 04:37,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 04:37,千层,KU_0vPtVpg3,箱子,木板,boards,-1
宜居世界,2022-06-23 04:49,Illyasviel·Von·Einzbern,KU_dwt6dUe5,龙鳞宝箱,腐烂物,spoiled_food,-40
宜居世界,2022-06-23 04:52,千层,KU_0vPtVpg3,箱子,火药,gunpowder,-5
宜居世界,2022-06-23 04:52,千层,KU_0vPtVpg3,箱子,火药,gunpowder,5
宜居世界,2022-06-23 04:52,千层,KU_0vPtVpg3,箱子,火药,gunpowder,-5
宜居世界,2022-06-23 04:52,千层,KU_0vPtVpg3,箱子,火药,gunpowder,1
宜居世界,2022-06-23 04:52,千层,KU_0vPtVpg3,箱子,火药,gunpowder,4
宜居世界,2022-06-23 04:52,千层,KU_0vPtVpg3,箱子,火药,gunpowder,-1
宜居世界,2022-06-23 04:52,千层,KU_0vPtVpg3,冰箱,肉丸,meatballs,-1
宜居世界,2022-06-23 04:55,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 04:56,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 04:58,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 05:00,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 05:00,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 05:02,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 05:02,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 05:02,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,大理石,marble,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:05,千层,KU_0vPtVpg3,箱子,石头,rocks,-40
宜居世界,2022-06-23 05:08,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,-1
宜居世界,2022-06-23 05:08,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 05:08,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 05:09,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 05:16,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
宜居世界,2022-06-23 05:16,桃叽,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,-1
