世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-02-26 00:01,小丢呀,KU_A0x_UFtC,冰箱,暖石,heatrock,1
安全世界,2022-02-26 00:01,小丢呀,KU_A0x_UFtC,冰箱,暖石,heatrock,-1
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,冰箱,暖石,heatrock,1
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,冰箱,暖石,heatrock,-1
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,冰箱,暖石,heatrock,-1
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,箱子,可靠的胶布,sewing_tape,-1
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,冰箱,暖石,heatrock,1
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,箱子,森林地皮,turf_forest,5
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,箱子,大理石,marble,3
安全世界,2022-02-26 00:09,小丢呀,KU_A0x_UFtC,箱子,石砖,cutstone,-1
安全世界,2022-02-26 00:10,小丢呀,KU_A0x_UFtC,箱子,木板,boards,-5
安全世界,2022-02-26 00:10,小丢呀,KU_A0x_UFtC,箱子,木板,boards,-10
安全世界,2022-02-26 00:10,小丢呀,KU_A0x_UFtC,箱子,牛毛,beefalowool,-22
安全世界,2022-02-26 00:11,小丢呀,KU_A0x_UFtC,箱子,大理石,marble,-11
安全世界,2022-02-26 00:11,小丢呀,KU_A0x_UFtC,箱子,羽毛笔,featherpencil,-9
安全世界,2022-02-26 00:11,小丢呀,KU_A0x_UFtC,箱子,小木牌,minisign_item,-3
安全世界,2022-02-26 00:11,小丢呀,KU_A0x_UFtC,箱子,羽毛笔,featherpencil,9
安全世界,2022-02-26 00:12,小丢呀,KU_A0x_UFtC,箱子,小木牌,minisign_item,2
安全世界,2022-02-26 00:12,小丢呀,KU_A0x_UFtC,箱子,羽毛笔,featherpencil,-9
安全世界,2022-02-26 00:12,小丢呀,KU_A0x_UFtC,龙鳞宝箱,羽毛笔,featherpencil,8
安全世界,2022-02-26 00:12,小丢呀,KU_A0x_UFtC,龙鳞宝箱,羽毛笔,featherpencil,-8
安全世界,2022-02-26 00:12,小丢呀,KU_A0x_UFtC,龙鳞宝箱,黄金铲子,goldenshovel,-1
