世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-03-24 10:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,-40
安全世界,2022-03-24 10:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,-6
安全世界,2022-03-24 10:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,-40
安全世界,2022-03-24 10:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,-40
安全世界,2022-03-24 10:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,-40
安全世界,2022-03-24 10:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,-40
安全世界,2022-03-24 10:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,-40
安全世界,2022-03-24 10:53,fuyou,KU_MAFS6Tqm,龙鳞宝箱,发芽的石果,rock_avocado_fruit_sprout,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,3
安全世界,2022-03-24 11:11,fuyou,KU_MAFS6Tqm,龙鳞宝箱,腐烂物,spoiled_food,-26
安全世界,2022-03-24 11:12,fuyou,KU_MAFS6Tqm,龙鳞宝箱,腐烂物,spoiled_food,-40
安全世界,2022-03-24 11:16,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-03-24 11:16,fuyou,KU_MAFS6Tqm,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,40
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,40
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,6
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:21,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,-1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,40
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,40
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,-40
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,-40
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,-40
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,成熟石果,rock_avocado_fruit_ripe,-40
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,-1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,-1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,-1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,-1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,1
安全世界,2022-03-24 11:22,fuyou,KU_MAFS6Tqm,冰箱,暖石,heatrock,-1
安全世界,2022-03-24 11:36,fuyou,KU_MAFS6Tqm,龙鳞宝箱,木炭,charcoal,-9
安全世界,2022-03-24 11:36,fuyou,KU_MAFS6Tqm,龙鳞宝箱,木炭,charcoal,9
安全世界,2022-03-24 11:36,fuyou,KU_MAFS6Tqm,龙鳞宝箱,犬牙,houndstooth,-2
安全世界,2022-03-24 11:36,fuyou,KU_MAFS6Tqm,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-03-24 11:36,fuyou,KU_MAFS6Tqm,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-03-24 11:46,fuyou,KU_MAFS6Tqm,龙鳞宝箱,发芽的石果,rock_avocado_fruit_sprout,-1
安全世界,2022-03-24 11:47,fuyou,KU_MAFS6Tqm,龙鳞宝箱,腐烂物,spoiled_food,-1
安全世界,2022-03-24 11:47,fuyou,KU_MAFS6Tqm,龙鳞宝箱,腐烂物,spoiled_food,-7
安全世界,2022-03-24 11:47,fuyou,KU_MAFS6Tqm,龙鳞宝箱,腐烂物,spoiled_food,-15
安全世界,2022-03-24 11:47,fuyou,KU_MAFS6Tqm,龙鳞宝箱,硝石,nitre,-1
安全世界,2022-03-24 11:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,海钓竿,oceanfishingrod,-1
安全世界,2022-03-24 11:48,fuyou,KU_MAFS6Tqm,龙鳞宝箱,海钓竿,oceanfishingrod,1
安全世界,2022-03-24 11:52,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,腐烂物,spoiled_food,-12
