世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-02-23 00:09,Mn.DAyer,KU_CdncAZp4,箱子,兔绒,manrabbit_tail,1
安全世界,2022-02-23 00:09,Mn.DAyer,KU_CdncAZp4,箱子,兔绒,manrabbit_tail,-1
安全世界,2022-02-23 00:09,Mn.DAyer,KU_CdncAZp4,箱子,大理石豌豆,marblebean,2
安全世界,2022-02-23 07:48,浆果丛二号,KU_wwUugYUo,龙鳞宝箱,锤子,hammer,-1
安全世界,2022-02-23 07:59,浆果丛二号,KU_wwUugYUo,龙鳞宝箱,锤子,hammer,1
安全世界,2022-02-23 08:18,今朝何醉,KU_F4GEm53I,龙鳞宝箱,石头,rocks,-1
安全世界,2022-02-23 08:58,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 08:58,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,-40
安全世界,2022-02-23 08:59,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:01,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,-40
安全世界,2022-02-23 09:03,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,-1
安全世界,2022-02-23 09:03,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,-31
安全世界,2022-02-23 09:05,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,21
安全世界,2022-02-23 09:05,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:05,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:05,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,-21
安全世界,2022-02-23 09:06,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,11
安全世界,2022-02-23 09:06,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:06,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:07,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:07,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:07,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,-11
安全世界,2022-02-23 09:09,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,40
安全世界,2022-02-23 09:09,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,石果,rock_avocado_fruit,2
安全世界,2022-02-23 14:11,YUI,KU_wEdR7kJB,龙鳞宝箱,石砖,cutstone,3
安全世界,2022-02-23 16:12,nie,KU_wZ_k_I7o,龙鳞宝箱,冰魔杖,icestaff,-1
安全世界,2022-02-23 16:15,lonelysiege&寂围,KU_nxw0INYl,箱子,永远的水果蛋糕,winter_food4,-12
安全世界,2022-02-23 16:55,nie,KU_wZ_k_I7o,龙鳞宝箱,冰魔杖,icestaff,1
安全世界,2022-02-23 17:01,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,-1
安全世界,2022-02-23 17:01,沉寂,KU_PPgpTGFp,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-02-23 17:01,广寒宫在编兔子,KU_CTuIfxFf,龙鳞宝箱,溯源表,pocketwatch_recall,1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,{item}草图,sketch,-1
安全世界,2022-02-23 18:42,因幡月夜,KU_LI3oFT2m,龙鳞宝箱,{item}草图,sketch,-1
