世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2021-12-31 00:06,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-16
安全世界,2021-12-31 00:06,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,14
安全世界,2021-12-31 00:10,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-14
安全世界,2021-12-31 00:11,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,13
安全世界,2021-12-31 00:18,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-13
安全世界,2021-12-31 00:18,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,11
安全世界,2021-12-31 00:19,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,-40
安全世界,2021-12-31 00:19,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,27
安全世界,2021-12-31 00:25,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-11
安全世界,2021-12-31 00:26,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,9
安全世界,2021-12-31 00:30,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-9
安全世界,2021-12-31 00:30,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,8
安全世界,2021-12-31 00:31,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,-27
安全世界,2021-12-31 00:32,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,22
安全世界,2021-12-31 00:37,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-8
安全世界,2021-12-31 00:37,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,6
安全世界,2021-12-31 00:41,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-6
安全世界,2021-12-31 00:41,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,5
安全世界,2021-12-31 00:42,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,-22
安全世界,2021-12-31 00:46,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-5
安全世界,2021-12-31 00:46,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,4
安全世界,2021-12-31 00:52,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-4
安全世界,2021-12-31 00:52,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,2
安全世界,2021-12-31 00:53,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,-40
安全世界,2021-12-31 00:53,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,37
安全世界,2021-12-31 01:07,子子桃,KU_CTuIfxFf,箱子,木炭,charcoal,2
安全世界,2021-12-31 01:12,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-2
安全世界,2021-12-31 01:24,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,-40
安全世界,2021-12-31 01:24,子子桃,KU_CTuIfxFf,箱子,红宝石,redgem,38
