世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,箱子,小姜饼,winter_food1,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,小姜饼,winter_food1,-1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_krampus,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_krampus,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_krampus,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_krampus,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_beequeen,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_beequeen,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_deerclops,1
安全世界,2022-01-14 00:08,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_deerclops,1
安全世界,2022-01-14 00:13,Mn.DAyer,KU_CdncAZp4,箱子,永远的水果蛋糕,winter_food4,6
安全世界,2022-01-14 00:13,Mn.DAyer,KU_CdncAZp4,冬季圣诞树,华丽的装饰,winter_ornament_boss_krampus,-1
安全世界,2022-01-14 00:13,Mn.DAyer,KU_CdncAZp4,箱子,华丽的装饰,winter_ornament_boss_krampus,1
