世界名,时间,玩家名,玩家ID,容器名,物品名,物品代码,数量
安全世界,2022-03-12 05:54,QWuertt,KU_Cps0von3,冰箱,暖石,heatrock,1
安全世界,2022-03-12 05:55,QWuertt,KU_Cps0von3,冰箱,暖石,heatrock,-1
安全世界,2022-03-12 16:29,雷雷今天努力了,KU_ixbEEO5Q,龙鳞宝箱,寒冰护符,blueamulet,-1
安全世界,2022-03-12 16:29,雷雷今天努力了,KU_ixbEEO5Q,龙鳞宝箱,寒冰护符,blueamulet,1
安全世界,2022-03-12 17:02,CODE4191,KU_XE0s3bj-,龙鳞宝箱,锤子,hammer,-1
安全世界,2022-03-12 17:02,CODE4191,KU_XE0s3bj-,龙鳞宝箱,犬牙,houndstooth,-26
安全世界,2022-03-12 17:02,CODE4191,KU_XE0s3bj-,龙鳞宝箱,锤子,hammer,1
安全世界,2022-03-12 17:02,CODE4191,KU_XE0s3bj-,龙鳞宝箱,犬牙,houndstooth,26
安全世界,2022-03-12 17:03,CODE4191,KU_XE0s3bj-,龙鳞宝箱,犬牙,houndstooth,26
安全世界,2022-03-12 17:06,CODE4191,KU_XE0s3bj-,龙鳞宝箱,犬牙,houndstooth,3
安全世界,2022-03-12 17:13,沫小白,KU_Cps0vpxX,龙鳞宝箱,魂甲,armor_sanity,-1
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,金块,goldnugget,-20
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,金块,goldnugget,-20
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,蜘蛛卵,spidereggsack,-1
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,战斗头盔,wathgrithrhat,1
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,兔绒,manrabbit_tail,1
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,犬牙,houndstooth,1
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:46,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:49,sheepish,KU_qCOtohkk,箱子,猪皮,pigskin,-3
安全世界,2022-03-12 17:49,sheepish,KU_qCOtohkk,箱子,蜘蛛丝,silk,-26
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,木板,boards,-10
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,鼹鼠帽,molehat,-1
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,齿轮,gears,-14
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,齿轮,gears,14
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,齿轮,gears,-40
安全世界,2022-03-12 17:50,sheepish,KU_qCOtohkk,箱子,鳞片,dragon_scales,-5
安全世界,2022-03-12 17:51,sheepish,KU_qCOtohkk,箱子,针线包,sewing_kit,-1
安全世界,2022-03-12 17:51,sheepish,KU_qCOtohkk,箱子,捆绑包装,bundlewrap,-15
安全世界,2022-03-12 17:51,sheepish,KU_qCOtohkk,箱子,捆绑包装,bundlewrap,12
安全世界,2022-03-12 17:51,sheepish,KU_qCOtohkk,箱子,铥矿甲,armorruins,-1
安全世界,2022-03-12 17:51,sheepish,KU_qCOtohkk,箱子,铥矿甲,armorruins,-1
安全世界,2022-03-12 17:53,sheepish,KU_qCOtohkk,箱子,木炭,charcoal,-40
安全世界,2022-03-12 17:53,sheepish,KU_qCOtohkk,箱子,红宝石,redgem,-24
安全世界,2022-03-12 17:53,sheepish,KU_qCOtohkk,箱子,红宝石,redgem,24
安全世界,2022-03-12 17:53,sheepish,KU_qCOtohkk,箱子,红宝石,redgem,-24
安全世界,2022-03-12 17:53,sheepish,KU_qCOtohkk,箱子,红宝石,redgem,12
安全世界,2022-03-12 17:53,sheepish,KU_qCOtohkk,箱子,紫宝石,purplegem,-17
安全世界,2022-03-12 17:53,sheepish,KU_qCOtohkk,箱子,紫宝石,purplegem,17
安全世界,2022-03-12 18:17,沫小白,KU_Cps0vpxX,箱子,金块,goldnugget,-5
安全世界,2022-03-12 18:45,沫小白,KU_Cps0vpxX,冰箱,冰,ice,-40
安全世界,2022-03-12 18:45,沫小白,KU_Cps0vpxX,冰箱,冰,ice,28
安全世界,2022-03-12 18:47,沫小白,KU_Cps0vpxX,龙鳞宝箱,寒冰护符,blueamulet,-1
安全世界,2022-03-12 18:49,沫小白,KU_Cps0vpxX,龙鳞宝箱,不老表,pocketwatch_heal,-1
安全世界,2022-03-12 18:49,沫小白,KU_Cps0vpxX,龙鳞宝箱,不老表,pocketwatch_heal,1
安全世界,2022-03-12 19:46,Mn.DAyer,KU_CdncAZp4,蘑菇灯,启迪之冠碎片,alterguardianhatshard,1
安全世界,2022-03-12 20:43,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,-34
安全世界,2022-03-12 20:44,我玩游戏超强哒,KU_Gi0-qiem,龙鳞宝箱,腐烂物,spoiled_food,9
安全世界,2022-03-12 21:21,sheepish,KU_qCOtohkk,龙鳞宝箱,腐烂物,spoiled_food,-40
安全世界,2022-03-12 21:21,sheepish,KU_qCOtohkk,龙鳞宝箱,鸟腿,drumstick,5
安全世界,2022-03-12 21:21,sheepish,KU_qCOtohkk,龙鳞宝箱,针线包,sewing_kit,1
安全世界,2022-03-12 21:21,sheepish,KU_qCOtohkk,龙鳞宝箱,腐烂物,spoiled_food,-40
安全世界,2022-03-12 21:21,sheepish,KU_qCOtohkk,龙鳞宝箱,腐烂物,spoiled_food,-40
安全世界,2022-03-12 21:21,sheepish,KU_qCOtohkk,龙鳞宝箱,玻璃刀,glasscutter,1
安全世界,2022-03-12 21:25,sheepish,KU_qCOtohkk,龙鳞宝箱,蜂王冠,hivehat,-1
安全世界,2022-03-12 22:35,sheepish,KU_qCOtohkk,龙鳞宝箱,蜂巢,honeycomb,1
安全世界,2022-03-12 22:36,小丢呀,KU_A0x_UFtC,龙鳞宝箱,蜂王冠,hivehat,-1
安全世界,2022-03-12 22:36,小丢呀,KU_A0x_UFtC,龙鳞宝箱,蜂王冠,hivehat,-1
安全世界,2022-03-12 22:36,小丢呀,KU_A0x_UFtC,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-03-12 22:36,小丢呀,KU_A0x_UFtC,龙鳞宝箱,犬牙,houndstooth,-6
安全世界,2022-03-12 22:36,小丢呀,KU_A0x_UFtC,龙鳞宝箱,蓝图,blueprint,-1
安全世界,2022-03-12 22:36,小丢呀,KU_A0x_UFtC,龙鳞宝箱,蜂巢,honeycomb,-1
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,箱子,蜂王冠,hivehat,1
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,箱子,蜂王冠,hivehat,1
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,箱子,指南针,compass,1
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,箱子,捆绑包装,bundlewrap,6
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,箱子,捆绑包装,bundlewrap,-6
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,金块,goldnugget,20
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,月岩,moonrocknugget,16
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,石头,rocks,40
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,石头,rocks,40
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,石头,rocks,40
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,紫色月眼,purplemooneye,1
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,暖石,heatrock,1
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,噩梦燃料,nightmarefuel,40
安全世界,2022-03-12 22:37,小丢呀,KU_A0x_UFtC,龙鳞宝箱,石头,rocks,-40
